HRtoEmployeeRatio,TicketResolutionTime,PayrollAccuracyRate,ProcessAutomationRate,TicketsClosedMonthly
0.0128055886218722,22.75517925760463,96.65181457789429,59.634681116085254,45
0.007196297874415438,28.85785475477178,98.74326409402272,92.13405537917795,62
0.01117371418760054,27.226879747925736,98.17086543812795,85.91314755151066,56
0.014380911251619957,30.843157787661745,97.81601666364732,66.54485504511048,58
0.008018927349738624,19.17538269709948,98.0184339330654,60.570052172523006,56
0.008867404540794457,27.430257299992196,98.34758170536168,61.80046990077392,42
0.010199302730175283,29.29212243424794,97.46024031969064,69.20276959095625,33
0.008993048691767602,15.206302567884428,97.22169527459769,44.658111522023916,41
0.006898673137867735,18.083707436671126,98.19584525509768,56.139351938649824,57
0.010137125949612054,13.803839111199498,97.02162722238496,34.97123889183616,50
0.00787539257254779,22.652965827777212,98.40825275571447,65.98834683907918,55
0.010947184861270363,27.58771127897981,96.29741639576216,69.70793909554112,52
0.008161151531532393,31.51178526048014,99.02915563732564,52.75220306550939,46
0.01309986881003508,24.370473902098876,98.47259748241304,83.6098014493505,54
0.008433493415327526,32.14307772785646,98.25602973431387,41.61351505496488,53
0.009355876967588649,17.099492708925542,98.98269098394552,38.0343767968527,42
0.01162703443473934,15.483087803224226,99.66547444446257,63.36677727839958,39
0.0075382713671320895,23.722261505516904,99.01437006501813,75.70647453918232,57
0.01045491986920826,25.920327244696537,96.15912576866836,85.25891537186803,51
0.012614285508564856,23.836526259529535,96.7204230332643,53.1167360569659,52
0.006785033530877545,13.662789499800617,97.37518142230432,76.18021250146944,47
0.010369267717064609,23.55439980243606,98.02609105021084,59.422372957489394,51
0.010519765588496847,17.477652497475734,98.51765902046913,57.41059050088771,56
0.011563645743554622,27.348362744150194,97.27425618684653,73.25489906230008,55
0.007526098578243837,25.83299123048424,98.18676676447708,69.78484317620129,67
0.007359086773831448,19.300601068363225,97.24461706764667,36.35411764523626,46
0.011043883131233796,21.430665413316532,97.38848219700805,82.14810524588844,46
0.010593969346466373,18.70393239055524,96.59333890315177,80.70137031221176,49
0.010500985700691754,23.68660451363414,97.07676675388909,50.61655947735706,60
0.010692896418993951,28.775711602506192,96.64831539438367,65.93705300156114,48
0.008639950556843018,19.07136976832228,97.02412674702266,67.41045279424108,54
0.010464507394322007,26.520232577589223,99.05364179660783,63.910106487358604,52
0.010586144946597363,21.348711908137794,97.05060111116806,51.7454226923187,57
0.008571297163947264,20.03563583868828,100.0,49.92564948092922,52
0.013731549022289513,23.464848200227213,98.4933179008809,59.61668893512832,53
0.010947665841823575,18.82378838790313,98.18483612369488,77.59093528889048,52
0.007617393005594703,21.23175347326409,97.14164221981879,68.15400231891648,51
0.01131310721726766,18.010610537055758,98.70030987940899,54.44078501870841,54
0.008050636659545357,33.82362566458195,97.42436217376222,71.57548065972517,45
0.011574169207484905,24.176317759858645,98.12200981464537,20.0,50
0.012317191158014808,20.50137246003707,100.0,77.23148550558156,35
0.00835863536329658,25.06989955367111,97.90394010027535,33.904293318328506,56
0.011926752258488644,23.43835975154585,99.14927332628568,54.563385878953014,56
0.010825561853872998,22.895152002333884,97.29682357487411,43.20495158060784,49
0.01164412031998898,27.070833500217127,97.96501150950304,40.57977786418641,46
0.013793585965307895,27.787538550236526,99.77080063563551,77.41240181067779,38
0.00950922376799426,21.34749426194736,97.37303294221223,52.98448198032163,52
0.00849252767128502,21.1209087967766,99.81244855799693,65.19755822596073,53
0.008220971140748953,22.62474151424178,98.70775193545548,59.29619131681224,53
0.008368379430069123,12.490394176322075,97.43753322410574,67.15561240834683,40
0.009845796581171792,16.42404468900724,98.63240773905552,61.15232836590383,58
0.010682303949633288,30.834371337222624,98.97255444962673,40.755116637171454,51
0.010553381598660039,32.22483856750642,98.6218099622172,74.94400229170711,43
0.011654366498072048,22.75481980221811,96.42977528010954,52.593651252580315,46
0.010026003783755814,26.882784815278832,97.27286282417514,36.651271520103734,45
0.012907068154314635,25.556250772717682,97.7524813644485,53.578272585511314,46
0.009470686333524088,39.39440404227619,97.92556657089996,82.51139685951466,45
0.015440338333179239,29.597874557172883,98.62067209755068,72.7533261317024,59
0.011251334695530012,23.360412042596167,98.17770100093325,54.77021798388211,43
0.008285684887167435,19.22229779699787,96.6646556412899,54.76113443522357,49
0.007858215003877775,15.967768398712138,98.38019785100596,55.17547423173926,41
0.010964944830486371,25.017318179336115,98.61058574528383,91.15121975341262,55
0.009553074429348298,20.218246273578483,98.55979044793104,65.7290317834733,49
0.011428000988184184,16.88873145201163,99.08078072555462,66.45062470786604,56
0.010946475249147089,20.767135578787368,98.8339221545489,75.45425181047763,52
0.009854342174686255,18.592259981928024,98.45918007922843,63.581837385397705,55
0.00830641256386319,32.43570817536282,97.92983428854136,56.11436781268945,67
0.006970305550628271,28.408198784747253,96.339039066484,57.05475226372533,35
0.009106970095865958,23.960136793416915,98.42961821913259,58.92598110878904,45
0.011712797588646944,31.39972069445013,98.20768768716312,59.44166645235238,61
0.010428187488260408,24.38684153823809,98.27157883719538,70.9144431545547,45
0.0075085224425760246,19.69357899335868,96.7232514241797,60.77918828710949,49
0.010346361851702365,31.615620386348287,96.91894345959173,70.98960115823368,36
0.010770634759457673,26.694550218423295,99.0531528533329,58.78925129837126,30
0.008232285127597733,18.81376922836772,97.96044484614335,61.17952785474136,61
0.010307450211891056,23.04830660958196,98.68150069737263,30.026989732018386,51
0.010116417436892,19.621908733076214,98.02831837613046,73.74491512053723,47
0.007714059404338754,17.086001345178317,98.02975613949575,65.19732713846989,64
0.010715574720696567,28.630887737658206,98.938283805976,74.97015164789478,48
0.01112156905273647,33.54708320235065,97.48395527178262,20.0,45
0.012166102486350555,17.007162130904295,98.09612077694098,91.32562057171091,43
0.012107604104069806,26.814846183452854,97.53772471129496,57.90615557767239,49
0.007244661264085819,20.746787154390866,97.56550377256768,76.62274225106275,52
0.008124349920169754,21.56437308117652,97.69082787653136,44.401411093117034,40
0.011030070534417319,21.038030378805654,98.22213377163371,69.19160857593855,44
0.011027571901824417,19.68004615160092,97.52125137833653,44.198766552395156,58
0.011030095372612096,24.242608139724133,99.25575612557353,50.64346558956292,50
0.01770546298130944,19.84524941794481,97.1053926977805,88.71047030800179,59
0.011141781021386334,25.352284128899193,97.81312835583864,57.1397639885498,37
0.012271131280361197,23.748809452754315,97.56026894172582,63.26149309769584,51
0.011908003526986405,22.80525976566795,99.44697788435373,73.05101596033131,49
0.011302782502611596,19.46218168979201,98.19655477651158,67.43522831958907,58
0.00936946151071931,21.116143347158335,99.03184453946864,62.256283577153646,49
0.011517938440986536,27.77695612912878,96.51443962696302,65.47441503699338,53
0.008454349570924856,26.504585938121902,98.26705026586926,96.05123377857413,36
0.009526362786519983,19.112223776007244,98.88963079562343,59.13571804449622,57
0.009029272904341794,24.49666152714613,98.08228398927542,63.016485700724516,43
0.010163748278772646,27.756935616858947,99.06548037506535,75.75981594011418,42
0.014629317133347017,15.652973594393142,97.48271154989963,76.58288899436975,56
0.006265469614816504,26.716800961899676,99.40934744018558,77.8054545834057,44
0.011372520380749027,20.686881205270765,100.0,69.58095333043777,49
0.006774568257620697,26.852993342965796,97.63716143956034,42.854926309042746,51
0.009056136268421134,20.183704217287417,97.55449747859923,84.50147298451644,39
0.012177901193934733,14.975589496677404,99.4533844771177,42.804819104719684,57
0.010128560038190926,15.862287810584187,99.57957214573071,64.5395319785855,43
0.007844510444141388,24.24042473330691,97.47713997284673,48.68586224970963,45
0.008569392581480064,25.29861250860741,97.57981318290415,59.03792480110511,52
0.011359195497869352,19.478416874477958,97.7182153911395,64.9314361545522,57
0.008539266736565727,27.19296229388687,96.65554948896572,64.8203582317541,62
0.01043291717916395,15.6923996886552,97.0813480535158,66.32881131352927,42
0.010091143679807627,23.66960100676342,96.99585923324793,84.20566903587971,57
0.008696799304788366,17.944919001187717,97.23220243489587,66.8030145227097,41
0.014287888178650652,20.740819460989204,97.96531511261323,56.33765047064027,43
0.011267838044636023,24.23699335658207,98.23421473253651,74.46130752432536,53
0.005949714826684786,19.69793317358024,99.55050049281408,77.8420573338696,49
0.010372908629538855,22.077222278850872,97.00164595926121,41.58588277294511,57
0.008676427070463224,29.0314640460722,98.98432239847658,68.96100104774787,70
0.011704866669592449,21.115540652384254,97.78601115577449,70.51759113466348,53
0.008414958523134598,28.17846056032571,97.95053629034757,55.53654744960012,60
0.009770527117066202,18.351465726711908,98.6748194921666,80.6356021996743,42
0.011009974557960914,26.649020889576413,96.8772779784377,57.7491661945121,51
0.011731510388340242,31.207843103289502,98.38240974618405,61.88364680207313,38
0.007599407185888448,11.641777499363553,98.16645220821306,57.40392263574196,43
0.009330997528318103,20.015523722647615,98.49245126400815,60.23368571372201,57
0.009050109377678087,26.8853606359027,98.28916864390781,43.55587369657197,54
0.008693341534852576,22.984773069785035,100.0,38.39923676108559,49
0.013530908480562194,25.855729366856544,97.36226001574869,83.91757594837458,49
0.010809963421921911,20.980074066420897,97.46900304499819,47.29557977522508,50
0.00747823209132991,24.4329489373645,97.37685947357524,45.129114758155396,46
0.011835723894109553,23.221613823039604,97.44452288083974,27.699148295944276,55
0.014244312394025266,29.838910308299035,97.36261287269349,50.41557378465747,39
0.012064930521102295,25.272104216506065,99.18901653110755,40.153653098887524,41
0.006961260068091973,25.68801331037601,99.42050424798985,84.63022740204553,49
0.009031531854267498,21.940615169387662,97.42925370625052,75.1472563401395,53
0.012533822298373246,21.561968879637533,97.16764442689578,49.67774482233414,47
0.008584661068762439,21.837209060901895,98.4714155563864,93.78653708016463,53
0.010887638856292457,25.972260711891483,97.44777695571904,74.72648230487391,54
0.011549268106858674,21.895077595898684,98.6329318177555,55.12752924737066,54
0.008146139056843834,25.448874284482066,98.2029230208513,22.508914276896405,44
0.0098809492878764,34.37700399322719,96.48425588500277,94.36413858886112,45
0.005,28.355623517158463,99.54750520133007,39.15641299854606,54
0.00795122471733142,22.369882339160796,99.79587767309552,35.31901879564663,46
0.00949486369721368,30.006069610819722,97.3872113095156,75.3385564801446,59
0.007504433636070301,21.959623134892244,97.61229844006401,96.59628609508908,56
0.013264822607863271,13.80937732411073,98.28586539072491,80.76409227765777,45
0.007139717244078735,18.95956844541298,98.33445678998703,68.4586368007854,54
0.009119911026606033,14.646040394870722,98.65854427267283,68.92131512497929,40
0.010261481154572183,22.24243257979346,100.0,72.80123338170462,49
0.012882546578132231,24.092091895947757,97.82305277250595,71.38392884680148,51
0.007128275697641122,32.382186561376415,97.20170275546154,64.21787135954064,48
0.01232632750430992,25.634636868820813,96.62068077198548,61.56301655927814,45
0.010020466122039174,22.90449735595568,97.26906996005808,59.06110308150716,55
0.008036982697904099,28.147027905917447,97.9668730271262,48.690531166999854,58
0.01092420694852654,12.944323454960575,99.79455786351778,55.78987384699839,59
0.01039811939114694,25.178072790542828,97.48238870096382,34.605647787069216,54
0.00879956624568241,27.854325969434832,98.2237879516389,58.52490559807875,39
0.010139604169980039,16.607068771100792,97.98357710392725,45.17113339273624,46
0.00922937280627648,29.718770216034645,99.18839327344809,43.44616024176344,46
0.010227034690502497,25.69248203747207,100.0,62.698412267302174,55
0.011324261349042094,21.923560430495993,97.46913122707969,80.880034295169,61
0.013172033632290704,27.163909330531425,97.51056055748178,73.7747490900347,54
0.0075243690023463015,35.35346428902198,99.04416087706907,36.442490945652345,60
0.014266066749312533,24.909331275292477,98.68189148962631,45.15557795144494,38
0.006095824400954996,25.24110293150168,99.84670732573603,74.11156781982324,57
0.009696429809928834,21.70319550229878,98.58392818532596,45.26268909692536,59
0.011176634412969153,19.75077815267604,97.64070790921294,56.63050275004463,52
0.010561983735470066,28.151679082721227,98.59065483069232,68.25078148536828,39
0.008754600960358813,19.719580870455665,99.10870358058291,45.47483317704547,54
0.00958375549928545,24.357831186096963,98.82048218119736,61.580632592189396,60
0.009013998130682335,21.611712766174417,98.5072740311073,39.989617576226934,50
0.008821270486111577,26.39489912873196,99.06667468958915,50.9794853407318,46
0.01169920419404205,25.66831052643474,99.16929559044567,64.79672901213806,56
0.010714030971930095,29.187699721289498,99.38215899103753,36.105093997024966,60
0.008614180809478691,21.449918005726264,98.64870988758965,66.60712106940599,52
0.0117991997508665,22.650625323533145,97.83288191968315,59.70543301609978,52
0.01061459904175322,19.106181421088465,98.14671368643333,68.28734931625722,44
0.01162572423767792,21.77853369961944,99.20650896650835,63.358712010969924,39
0.011259257683847225,25.88650246522426,97.18306432901277,80.46210644960766,50
